t,q_0,q_1,q_2,dq_0,dq_1,dq_2,tau_0,tau_1,tau_2,cmd_0,cmd_1,cmd_2,q_next_0,q_next_1,q_next_2,dq_next_0,dq_next_1,dq_next_2,signal_type,active_joint,amplitude,frequency,combo_index,segment_id,local_t,hold_s
1779528597.3925421,0.05759586531581287,-0.054105206811824215,-0.050614548307835565,0.0,0.0,0.0,0.5940000000000001,0.35639999999999994,-0.0792,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.05759586531581287,-0.054105206811824215,-0.050614548307835565,0.0,0.0,0.0,gaussian,-1,0.0,0.0,-1,20,0.0,3.7691480705293383
1779528597.4025505,0.05759586531581287,-0.054105206811824215,-0.050614548307835565,0.0,0.0,0.0,0.5940000000000001,0.35639999999999994,-0.0792,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.05759586531581287,-0.054105206811824215,-0.050614548307835565,0.0,0.0,0.0,gaussian,-1,0.0,0.0,-1,20,0.010042190551757812,3.7691480705293383
1779528597.4125438,0.05759586531581287,-0.054105206811824215,-0.050614548307835565,0.0,0.0,0.0,0.4752,0.3168,0.0,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.05759586531581287,-0.054105206811824215,-0.04537856055185257,0.07064427924738953,-0.010388864595204342,0.4654211338651545,gaussian,-1,0.0,0.0,-1,20,0.020050525665283203,3.7691480705293383
1779528597.4225447,0.05759586531581287,-0.054105206811824215,-0.04537856055185257,0.07064427924738953,-0.010388864595204342,0.4654211338651545,6.138000000000001,3.6431999999999998,-0.1188,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.061086523819801536,-0.061086523819801536,-0.038397243543875255,0.22232170233737292,-0.4404878588366641,0.6856650632834865,gaussian,-1,0.0,0.0,-1,20,0.030043840408325195,3.7691480705293383
1779528597.4326577,0.061086523819801536,-0.061086523819801536,-0.038397243543875255,0.22232170233737292,-0.4404878588366641,0.6856650632834865,0.7127999999999999,0.9107999999999999,1.7424,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.06457718232379019,-0.07155849933176751,-0.022689280275926284,0.24102165860874072,-0.5319098672744623,0.7064427924738953,gaussian,-1,0.0,0.0,-1,20,0.04004478454589844,3.7691480705293383
1779528597.44254,0.06457718232379019,-0.07155849933176751,-0.022689280275926284,0.24102165860874072,-0.5319098672744623,0.7064427924738953,0.0792,0.9504,0.0792,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.06806784082777886,-0.07679448708775051,-0.017453292519943295,0.22024392941833204,-0.4861988630555632,0.6378762861455466,gaussian,-1,0.0,0.0,-1,20,0.050157785415649414,3.7691480705293383
1779528597.4525416,0.06806784082777886,-0.07679448708775051,-0.017453292519943295,0.22024392941833204,-0.4861988630555632,0.6378762861455466,0.2376,2.3760000000000003,0.5148,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.06806784082777886,-0.07679448708775051,-0.017453292519943295,0.22024392941833204,-0.4861988630555632,0.6378762861455466,gaussian,-1,0.0,0.0,-1,20,0.06003999710083008,3.7691480705293383
1779528597.4625432,0.06806784082777886,-0.07679448708775051,-0.017453292519943295,0.22024392941833204,-0.4861988630555632,0.6378762861455466,0.2376,2.3760000000000003,0.5148,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.06981317007977318,-0.08028514559173917,-0.012217304763960306,0.19115510855175988,-0.45711004218899104,0.552687596464871,gaussian,-1,0.0,0.0,-1,20,0.07004165649414062,3.7691480705293383
1779528597.4725475,0.06981317007977318,-0.08028514559173917,-0.012217304763960306,0.19115510855175988,-0.45711004218899104,0.552687596464871,0.4356,0.2376,0.0,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.07155849933176751,-0.08377580409572782,-0.006981317007977318,0.17661069811847382,-0.39062130877968326,0.4841210901365223,gaussian,-1,0.0,0.0,-1,20,0.08004331588745117,3.7691480705293383
1779528597.482549,0.07155849933176751,-0.08377580409572782,-0.006981317007977318,0.17661069811847382,-0.39062130877968326,0.4841210901365223,-0.0792,-0.1584,0.27720000000000006,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.07330382858376185,-0.08726646259971647,-0.003490658503988659,0.1433663314138199,-0.3282881212084572,0.4197101296462554,gaussian,-1,0.0,0.0,-1,20,0.09004759788513184,3.7691480705293383
1779528597.4925406,0.07330382858376185,-0.08726646259971647,-0.003490658503988659,0.1433663314138199,-0.3282881212084572,0.4197101296462554,0.0396,1.584,0.27720000000000006,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.07330382858376185,-0.09075712110370514,0.0,0.10596641887108428,-0.2742660253133946,0.3407547587227024,gaussian,-1,0.0,0.0,-1,20,0.10004901885986328,3.7691480705293383
1779528597.5025146,0.07330382858376185,-0.09075712110370514,0.0,0.10596641887108428,-0.2742660253133946,0.3407547587227024,0.27720000000000006,1.8612000000000002,0.1584,0.07922123141132269,-0.1031654139424564,0.01452261354739917,0.07504915783575616,-0.09424777960769379,0.003490658503988659,0.08934423551875734,-0.18907733563271903,0.236866112770659,gaussian,-1,0.0,0.0,-1,20,0.11004066467285156,3.7691480705293383
